# version: 1_001
# Absolute Astrometry Derived From: 
# Dir = /u/shoko/AbsoluteRef2017/H_ver2_jknife/
# Number of IR Mosaics = 13
# Scale = 999.9369 +/- 0.0518 mas/pix
# Angle = 0.074 +/- 0.001 deg
# x0err = 0.374 mas
# y0err = 0.336 mas
#
#Name           K         x       y    xerr    yerr         vx       vy    vxerr    vyerr         t0 use?     r2d
#()         (mag)    (asec)  (asec)  (asec)  (asec)   (mas/yr) (mas/yr) (mas/yr) (mas/yr)     (year)   ()  (asec)
S9-36        14.1     7.40040  -6.59116   0.00029   0.00023     -2.024   -1.445    0.070    0.054   2011.759    1   9.910
S6-108       14.1    -1.27872   6.17036   0.00026   0.00041     -3.590   -0.572    0.057    0.095   2011.393    1   6.301
S9-37        14.4    -0.70428   9.22679   0.00028   0.00028     -1.221   -2.058    0.095    0.065   2011.708    1   9.254
S6-109       14.3     0.27113  -6.56417   0.00026   0.00038      0.957   -4.142    0.065    0.094   2011.232    1   6.570
S8-35        14.1     2.98212  -7.68207   0.00039   0.00022     -1.154   -1.374    0.152    0.050   2011.263    1   8.241
S9-38        14.2     9.39597   3.19907   0.00028   0.00033      2.624   -4.418    0.078    0.094   2011.221    1   9.926
S6-110       14.2     4.99191   4.81737   0.00024   0.00027     -5.625   -6.096    0.062    0.080   2011.803    1   6.937
S11-34       14.3     7.24544  -9.28368   0.00038   0.00030      0.880   -1.967    0.089    0.100   2010.942    1  11.776
S12-24       14.4     3.42914  11.59489   0.00030   0.00033      5.241    3.151    0.062    0.096   2011.316    1  12.091
S13-18       14.1    13.38550  -3.34799   0.00011   0.00037     -3.759   -2.486    0.030    0.078   2011.689    1  13.798
S15-14       14.6    12.85088   9.12912   0.00026   0.00050      1.900    1.575    0.055    0.110   2012.187    1  15.763
S12-25       14.1     9.19177   8.49152   0.00016   0.00047     -2.992   -5.375    0.036    0.149   2011.446    1  12.514
S12-26       14.2    11.15176   4.40228   0.00018   0.00040     -6.240    2.295    0.049    0.120   2011.339    1  11.989
S12-27       14.0     9.91869  -7.45722   0.00024   0.00044      2.208    3.760    0.105    0.138   2012.409    1  12.409
S13-19       14.4    10.84101   7.66452   0.00022   0.00041      0.200   -5.400    0.042    0.123   2011.557    1  13.277
S14-20       14.0    14.28480  -2.06235   0.00019   0.00041      1.769    0.945    0.058    0.124   2011.059    1  14.433
S10-29       14.1    10.94971  -0.02410   0.00020   0.00025     -2.211    1.236    0.050    0.050   2011.634    1  10.950
S8-36        14.2     7.96318   0.92739   0.00021   0.00036      3.474    2.993    0.055    0.131   2011.624    1   8.017
S7-34        14.2     7.08372  -3.26201   0.00021   0.00027      2.083   -1.407    0.065    0.068   2011.889    1   7.799
S11-36       14.1    10.62414  -4.62230   0.00039   0.00053      1.575    1.299    0.122    0.124   2012.098    1  11.586
S14-23       14.4    14.36420   3.10816   0.00023   0.00031      5.088   -0.304    0.083    0.048   2011.355    1  14.697
S11-37       14.1    11.28265   1.09816   0.00020   0.00036      0.524    2.385    0.066    0.114   2011.944    1  11.336
S6-111       14.3     6.28771   0.83490   0.00029   0.00024     -3.558    2.826    0.071    0.085   2011.924    1   6.343
S14-24       14.2    13.39373   6.26797   0.00036   0.00038      1.833    2.967    0.120    0.101   2011.950    1  14.788
S13-20       14.2    13.36849   0.49813   0.00027   0.00047     -1.248   -2.590    0.089    0.160   2011.950    1  13.378
S9-41        14.4    -2.44961   9.41789   0.00029   0.00039      1.604    1.496    0.084    0.101   2011.771    1   9.731
S8-37        14.2     5.17220   7.07321   0.00021   0.00037     -0.410   -6.206    0.038    0.094   2012.230    1   8.763
S15-16       14.1    14.56218  -4.37133   0.00024   0.00045     -1.009    0.165    0.057    0.145   2011.580    1  15.204
S8-39        14.5    -5.19257  -6.52292   0.00022   0.00021     -0.776   -0.374    0.060    0.056   2011.462    1   8.337
S10-31       14.2    10.81289  -0.90998   0.00013   0.00025     -0.759   -0.656    0.027    0.064   2011.763    1  10.851
S14-25       14.2    14.51681  -2.53376   0.00027   0.00024      0.997    6.270    0.097    0.065   2011.642    1  14.736
S15-17       14.7    12.71197   9.15247   0.00025   0.00032      0.672   -1.842    0.061    0.080   2011.804    1  15.664
S8-40        14.5     7.38835   3.78559   0.00020   0.00033      3.915    2.307    0.044    0.097   2012.159    1   8.302
S9-42        14.5     2.15713   8.98693   0.00027   0.00030     -0.183   -2.683    0.083    0.073   2011.689    1   9.242
S12-29       14.3    12.20013  -1.20114   0.00023   0.00029     -0.694    2.558    0.061    0.076   2011.364    1  12.259
S7-35        14.3     7.05241  -0.91965   0.00022   0.00026     -1.873   -1.458    0.057    0.077   2011.961    1   7.112
S9-43        14.2     7.90656  -5.81371   0.00024   0.00020      0.959    5.323    0.076    0.049   2011.495    1   9.814
S10-32       14.2    10.20768  -1.68921   0.00023   0.00031      2.725    3.474    0.066    0.069   2011.553    1  10.347
S7-36        14.3     6.37076  -4.41817   0.00030   0.00036      2.595    1.460    0.104    0.108   2011.562    1   7.753
S8-41        14.6    -3.86572   7.53335   0.00034   0.00031     -3.056   -3.074    0.077    0.094   2011.731    1   8.467
S6-112       14.4     6.01052  -0.60875   0.00021   0.00024     -3.773   -4.944    0.049    0.073   2011.382    1   6.041
S7-37        14.6     4.76791   5.47838   0.00026   0.00029      2.820   -5.486    0.084    0.076   2011.555    1   7.263
S11-40       14.2     9.74207  -6.77811   0.00024   0.00027     -1.073   -3.278    0.074    0.076   2011.703    1  11.868
S12-30       14.1     9.97965  -7.37870   0.00034   0.00052     -0.720    1.424    0.097    0.176   2012.143    1  12.411
S12-31       14.3    12.50925  -3.42335   0.00016   0.00031      1.380    1.197    0.033    0.093   2011.732    1  12.969
S12-32       14.3    11.79280  -2.49939   0.00024   0.00025     -0.762   -0.315    0.062    0.066   2011.351    1  12.055
S10-33       14.7     3.94196   9.22969   0.00029   0.00052     -0.880    4.170    0.076    0.154   2011.506    1  10.036
S7-38        14.7    -5.12113   4.80200   0.00049   0.00026      1.057   -2.048    0.140    0.068   2011.435    1   7.020
S12-33       14.1    10.28352  -7.86316   0.00020   0.00039     -0.730   -4.080    0.059    0.101   2011.853    1  12.945
S7-39        14.7    -4.70184   6.01264   0.00043   0.00031      1.893    4.511    0.071    0.080   2011.691    1   7.633
S5-242       14.6    -1.07465   5.63916   0.00039   0.00042      2.915    2.236    0.102    0.139   2011.116    1   5.741
S6-113       14.6     4.22350   5.52189   0.00023   0.00025      0.845   -3.261    0.049    0.074   2011.564    1   6.952
S13-21       14.4    12.19626   5.54141   0.00030   0.00045      1.074    3.142    0.083    0.125   2012.208    1  13.396
S6-114       14.5     3.04229   5.96739   0.00029   0.00030      4.538   -1.748    0.081    0.064   2011.504    1   6.698
S9-45        14.3     7.88437  -5.42848   0.00025   0.00038      0.561    1.462    0.087    0.079   2011.522    1   9.572
S7-40        14.4     3.49483   6.72158   0.00022   0.00048     -3.007    2.055    0.050    0.151   2011.628    1   7.576
S9-46        14.3     8.06648  -5.39589   0.00041   0.00037      3.168    3.895    0.124    0.105   2011.182    1   9.705
S12-34       14.5    11.09212   4.80615   0.00029   0.00041      1.352   -3.084    0.081    0.143   2011.486    1  12.089
S16-8        14.7    13.24038   9.94930   0.00024   0.00043      0.971    1.481    0.061    0.116   2011.866    1  16.562
S8-42        14.7     7.33953   3.41424   0.00017   0.00040     -1.426   -3.614    0.059    0.094   2011.880    1   8.095
S11-41       14.1     7.30229   8.60928   0.00023   0.00027     -0.867    0.697    0.060    0.059   2011.474    1  11.289
S17-7        14.8    12.06800  11.99663   0.00023   0.00041     -1.498   -0.530    0.049    0.113   2011.908    1  17.016
S9-47        14.4     9.88761  -0.27859   0.00026   0.00036     -0.811   -3.252    0.061    0.110   2011.415    1   9.892
S8-43        14.3     4.34556  -7.25725   0.00032   0.00053     -1.126   -3.702    0.044    0.191   2012.006    1   8.459
S10-34       14.3     8.87794  -5.62241   0.00039   0.00034      0.740    3.470    0.101    0.070   2011.158    1  10.509
S9-48        14.6     7.63404   5.01887   0.00016   0.00033     -0.745    0.454    0.056    0.117   2012.017    1   9.136
S16-10       14.8    12.01175  11.14754   0.00021   0.00047     -1.056    3.554    0.078    0.126   2011.782    1  16.387
S10-37       14.7     2.48720  10.42336   0.00028   0.00042      1.412    0.924    0.060    0.142   2011.543    1  10.716
S8-44        14.6     5.66339   6.28780   0.00045   0.00065      1.642    2.177    0.093    0.197   2010.751    1   8.462
S15-21       14.5    15.28831  -1.29101   0.00039   0.00030      0.388    0.620    0.105    0.083   2011.222    1  15.343
S12-36       14.7    12.10796   3.64145   0.00021   0.00045     -2.466   -5.739    0.065    0.142   2011.564    1  12.644
S14-27       14.9    11.37761   9.79141   0.00031   0.00036      5.098    1.686    0.061    0.085   2012.045    1  15.011
S14-28       14.7    14.14759   3.32509   0.00020   0.00029      5.003    0.527    0.035    0.093   2012.560    1  14.533
S13-22       14.7    11.56833   6.14147   0.00015   0.00034     -3.358   -0.882    0.034    0.079   2010.761    1  13.097
S15-22       14.9    10.87955  11.15231   0.00024   0.00055     -1.305    0.117    0.054    0.172   2012.655    1  15.580
S13-23       14.9    11.29406   8.00855   0.00020   0.00036     -1.974    4.683    0.035    0.092   2012.335    1  13.845
S10-40       14.9    -3.72373   9.57129   0.00038   0.00057     -4.846   -1.282    0.088    0.128   2012.024    1  10.270
S7-42        14.8     5.98484   5.07398   0.00029   0.00028     -1.738   -0.563    0.063    0.103   2012.048    1   7.846
S10-41       14.6    10.08157   0.63824   0.00035   0.00041     -2.426   -1.676    0.119    0.116   2011.677    1  10.102
S8-47        14.7     8.79593   0.64657   0.00016   0.00034      2.101    0.783    0.035    0.115   2011.570    1   8.820
S6-118       14.9    -6.01877  -1.07784   0.00056   0.00063     -2.462   -0.585    0.142    0.183   2011.442    1   6.115
S15-24       15.0    11.51205  10.79431   0.00039   0.00053     -1.997   -1.763    0.088    0.182   2011.999    1  15.781
S15-25       14.7    15.03154   4.74694   0.00035   0.00029      1.371    0.336    0.117    0.066   2011.726    1  15.763
S13-24       14.6    13.90898  -0.26254   0.00042   0.00044      1.272    0.836    0.152    0.102   2011.820    1  13.911
S8-48        14.8    -3.32924  -7.80641   0.00023   0.00049      5.480   -1.345    0.045    0.115   2012.042    1   8.487
S14-31       14.7     9.07973  11.60533   0.00026   0.00038      1.019   -2.396    0.059    0.087   2011.780    1  14.735
S6-119       15.1    -5.52089   3.50501   0.00044   0.00058      2.552   -5.517    0.125    0.165   2010.969    1   6.540
S7-44        14.8     0.40222  -7.17883   0.00029   0.00049      4.258   -0.686    0.067    0.149   2012.268    1   7.190
S12-39       14.5    11.88810   2.11908   0.00016   0.00048      1.118   -0.066    0.041    0.182   2011.413    1  12.075
S13-25       14.8    12.74631   4.32115   0.00014   0.00045      1.412   -4.662    0.036    0.129   2011.970    1  13.459
S13-26       14.5    12.59979  -4.27662   0.00030   0.00032     -3.086   -1.945    0.082    0.076   2011.787    1  13.306
S5-244       15.0    -5.92573  -0.04627   0.00044   0.00033      1.591   -1.340    0.099    0.099   2011.426    1   5.926
S10-42       14.7    10.19839   3.15010   0.00026   0.00034      4.468   -2.857    0.053    0.098   2011.204    1  10.674
S9-50        14.9     4.43694   8.04713   0.00024   0.00035      0.486    0.950    0.042    0.089   2011.888    1   9.189
S11-43       14.9     9.99907   5.75753   0.00019   0.00038      1.984    4.239    0.040    0.122   2011.532    1  11.538
S13-27       14.8    12.18626   6.11783   0.00029   0.00050      4.603    0.871    0.071    0.168   2011.314    1  13.636
S13-28       14.7    11.09999   7.78027   0.00036   0.00039     -0.962   -2.574    0.054    0.085   2011.726    1  13.555
S6-121       14.8     1.47925   6.01475   0.00034   0.00033      6.046   -2.111    0.059    0.055   2011.981    1   6.194
S11-44       14.6     8.96287  -7.90766   0.00058   0.00031     -0.374    1.727    0.139    0.081   2011.819    1  11.953
S6-122       14.8     6.69327  -1.73764   0.00020   0.00031     -3.213    2.112    0.063    0.074   2011.852    1   6.915
S12-40       14.8     9.09839   8.35020   0.00017   0.00037      0.146   -2.947    0.049    0.080   2012.091    1  12.349
S14-32       15.1    11.09749   9.28735   0.00025   0.00031      0.111    1.748    0.056    0.059   2011.038    1  14.471
S6-123       14.9    -0.10338  -6.44863   0.00037   0.00036     -0.637    3.558    0.111    0.103   2011.962    1   6.449
S10-45       14.9     9.88320   4.49736   0.00018   0.00035      3.329    1.305    0.057    0.084   2012.296    1  10.858
S7-45        14.8     1.49853  -7.27424   0.00039   0.00057      5.134   -0.136    0.122    0.123   2010.875    1   7.427
S11-45       15.0    10.63050   3.09128   0.00046   0.00034      2.186    2.511    0.109    0.105   2011.685    1  11.071
S10-46       14.4     9.04771  -4.45803   0.00034   0.00062      1.849   -0.897    0.123    0.193   2011.642    1  10.086
S8-50        15.0     2.64505   8.51765   0.00025   0.00046     -2.630    6.611    0.065    0.159   2011.840    1   8.919
S16-13       15.1    11.25504  12.11637   0.00032   0.00039     -1.918   -3.505    0.148    0.118   2012.753    1  16.537
S14-34       15.0    11.55081   7.97825   0.00036   0.00021     -2.873   -2.790    0.099    0.044   2012.188    1  14.038
S8-51        14.9     8.49920   1.80947   0.00020   0.00041     -2.212    3.126    0.069    0.150   2011.872    1   8.690
S13-30       14.9    13.43379   3.67504   0.00038   0.00027      3.079    2.273    0.108    0.090   2011.461    1  13.927
S12-41       14.8     8.40595   9.24019   0.00027   0.00030      0.860    2.554    0.058    0.061   2011.199    1  12.492
S13-31       14.7    13.33101   4.22532   0.00042   0.00030      1.928   -0.659    0.136    0.064   2011.865    1  13.985
S14-35       14.9    12.01956   8.03061   0.00040   0.00056     -0.506    1.969    0.128    0.160   2012.099    1  14.455
S14-36       15.0    11.27109   9.50928   0.00030   0.00058     -0.183    0.316    0.123    0.154   2012.484    1  14.747
S8-52        14.9     1.95288   8.08145   0.00032   0.00045      6.722   -1.535    0.087    0.109   2011.886    1   8.314
S8-53        14.8     2.76089   8.26366   0.00028   0.00058     -0.586    2.292    0.076    0.187   2011.690    1   8.713
S17-9        15.0    13.38519  11.19629   0.00029   0.00046     -0.410    3.536    0.081    0.154   2011.871    1  17.451
S15-27       14.8    15.42196   2.00600   0.00020   0.00059     -1.170   -1.278    0.092    0.167   2012.761    1  15.552
S5-245       15.0    -5.92943  -0.52048   0.00039   0.00048     -0.663   -1.756    0.111    0.136   2011.819    1   5.952
S6-125       15.1    -3.95046   4.70682   0.00034   0.00040      0.531    1.899    0.091    0.074   2011.614    1   6.145
S10-47       14.9    10.42782   2.72580   0.00027   0.00040     -5.336    2.182    0.060    0.140   2012.151    1  10.778
S10-48       15.1    -0.52505  10.72949   0.00042   0.00048      1.918    0.808    0.082    0.130   2011.527    1  10.742
S8-54        15.1    -1.91462  -8.38113   0.00031   0.00043     -2.840    3.034    0.068    0.154   2012.071    1   8.597
S8-56        14.8     8.72661   0.08319   0.00022   0.00018     -3.026    1.927    0.070    0.052   2012.318    1   8.727
S7-47        14.8     7.48920  -2.77987   0.00023   0.00035     -2.923   -6.584    0.079    0.086   2012.412    1   7.988
S8-58        15.0     5.94777   6.13571   0.00037   0.00043     -1.873   -0.402    0.071    0.119   2012.293    1   8.545
S10-49       15.2     0.35427  10.51764   0.00055   0.00052      1.334   -0.174    0.089    0.136   2012.272    1  10.524
S8-59        15.1    -1.59297   8.45729   0.00055   0.00059     -1.208    4.433    0.110    0.176   2012.802    1   8.606
S10-50       14.8     9.58324  -3.18165   0.00052   0.00034     -0.776   -4.038    0.132    0.079   2011.763    1  10.098
S6-127       15.3    -5.91560  -2.39511   0.00042   0.00061      4.855   -3.339    0.109    0.170   2010.855    1   6.382
S7-48        15.1    -2.16730   7.59831   0.00041   0.00046      2.152   -2.286    0.106    0.159   2012.350    1   7.901
S10-51       14.8     7.77872   6.43272   0.00034   0.00037      0.891    3.050    0.079    0.094   2012.146    1  10.094
S6-128       14.9     5.69948  -2.52593   0.00028   0.00028     -3.509    2.225    0.081    0.075   2012.145    1   6.234
S6-129       15.0     6.10805  -0.32789   0.00028   0.00023      1.174    3.460    0.086    0.060   2010.781    1   6.117
S11-51       15.1     0.27845  11.08418   0.00027   0.00032      4.036   -0.581    0.059    0.076   2011.849    1  11.088
S13-36       14.9    12.99006  -3.33183   0.00017   0.00050      2.121   -1.903    0.046    0.126   2011.371    1  13.411
S8-61        15.0     2.35409   8.63977   0.00023   0.00058     -1.502    0.950    0.056    0.167   2011.845    1   8.955
S10-56       15.0     9.65118   4.63846   0.00020   0.00053      5.030    4.205    0.050    0.141   2011.241    1  10.708
S11-52       14.9    11.59924  -1.20872   0.00017   0.00060      1.839   -1.537    0.040    0.128   2010.558    1  11.662
S12-44       15.0    11.97880   4.67182   0.00040   0.00043     -0.523    1.855    0.149    0.120   2012.131    1  12.858
S6-131       14.9     6.17691   0.41268   0.00077   0.00033     -0.818   -4.769    0.132    0.090   2011.081    1   6.191
S5-246       15.2    -2.47192   5.05921   0.00021   0.00069     -1.690   -5.850    0.049    0.168   2011.888    1   5.631
S13-39       15.0    13.32837   4.06399   0.00017   0.00044     -0.488    1.475    0.043    0.144   2012.400    1  13.934
S12-46       15.0    12.30753   3.53735   0.00049   0.00046      0.478    2.026    0.180    0.144   2011.359    1  12.806
S8-62        15.2    -0.57461   8.71944   0.00034   0.00034      4.663   -1.389    0.140    0.085   2012.562    1   8.738
S6-132       15.1     6.48500  -0.07565   0.00018   0.00049     -1.359   -3.485    0.045    0.137   2011.674    1   6.485
S8-63        15.0     7.58812  -3.37004   0.00049   0.00033      0.866    2.393    0.169    0.103   2011.118    1   8.303
S10-64       15.1     0.33385  10.95596   0.00030   0.00056     -0.868   -1.838    0.063    0.144   2011.643    1  10.961
S9-56        15.1     1.93825   9.24467   0.00047   0.00044      0.405   -4.631    0.137    0.125   2012.145    1   9.446
S9-57        14.9     9.59166  -0.49515   0.00037   0.00025     -2.297   -2.241    0.134    0.060   2011.037    1   9.604
S4-368       15.2     1.71482   4.43223   0.00050   0.00044      0.238   -4.944    0.198    0.098   2010.770    1   4.752
S12-48       14.9    12.38980  -1.63954   0.00038   0.00048     -3.971   -3.852    0.078    0.177   2011.807    1  12.498
S9-58        15.2     3.10984   8.91021   0.00026   0.00072      0.075    0.680    0.068    0.144   2012.288    1   9.437
S10-65       15.0     9.32635  -5.23519   0.00028   0.00066      3.701    0.706    0.060    0.171   2011.786    1  10.695
S6-134       15.2    -0.02014   6.79925   0.00053   0.00049      1.413   -0.370    0.137    0.184   2012.220    1   6.799
S13-42       14.7     5.74294  12.10307   0.00015   0.00042     -0.954   -5.685    0.058    0.101   2012.014    1  13.396
S11-54       15.2    10.58440   5.48678   0.00033   0.00043      0.866    1.124    0.122    0.125   2012.266    1  11.922
S10-66       15.1     8.45315   5.36893   0.00029   0.00049      0.166   -3.400    0.088    0.125   2012.140    1  10.014
S11-55       15.3     2.09391  11.16707   0.00030   0.00058     -0.006   -4.212    0.073    0.106   2012.105    1  11.362
S11-58       15.3     1.80075  11.86923   0.00056   0.00042     -0.156    4.598    0.193    0.115   2011.780    1  12.005
S6-135       15.1     5.48296   2.54683   0.00033   0.00063     -4.484   -4.291    0.073    0.094   2010.972    1   6.046
S7-52        15.3     2.57530  -7.34277   0.00053   0.00038     -1.252   -1.675    0.199    0.126   2012.244    1   7.781
S10-68       14.9     9.58116  -3.04393   0.00030   0.00031      2.064   -2.205    0.072    0.115   2010.389    1  10.053
S9-60        15.2     9.46306   0.88995   0.00047   0.00051      5.500   -1.383    0.124    0.147   2012.579    1   9.505
S7-53        15.0     6.89761  -2.44751   0.00032   0.00035     -2.086    2.264    0.108    0.075   2011.809    1   7.319
S9-61        15.1     1.68917   9.29565   0.00028   0.00048      1.796    1.382    0.061    0.128   2011.447    1   9.448
S8-65        15.1     8.90535   0.71522   0.00047   0.00033      0.559    0.932    0.108    0.110   2011.562    1   8.934
S13-44       15.2    12.69889   3.44946   0.00045   0.00044      3.038    0.775    0.160    0.150   2012.094    1  13.159
S11-62       15.0    11.65089   1.68028   0.00039   0.00050     -6.094   -0.123    0.101    0.124   2012.417    1  11.771
S7-55        14.8     2.18351   6.95655   0.00033   0.00055     -2.115   -1.266    0.066    0.157   2012.041    1   7.291
S10-75       15.1     8.73806   5.51532   0.00048   0.00042      4.595   -3.097    0.126    0.126   2010.356    1  10.333
S9-64        15.2     9.24556   2.89764   0.00032   0.00054     -4.431   -1.132    0.075    0.165   2011.620    1   9.689
S10-76       15.3     2.78617  10.13851   0.00049   0.00070     -1.890    4.842    0.151    0.167   2011.650    1  10.514
S10-78       15.3     5.67246   8.71670   0.00047   0.00046      1.841   -2.161    0.117    0.107   2011.767    1  10.400
S9-65        15.3     8.70302   2.62606   0.00020   0.00034     -2.387   -0.997    0.046    0.094   2012.187    1   9.091
S7-58        15.3     7.13414  -1.36718   0.00021   0.00025      5.623    1.720    0.068    0.090   2011.815    1   7.264
S8-66        15.2     8.51547  -0.82857   0.00027   0.00035      4.445   -2.932    0.079    0.132   2012.166    1   8.556
S14-49       15.2    14.18308  -2.18545   0.00048   0.00039      1.961    1.424    0.124    0.090   2011.388    1  14.350
S8-67        15.3     5.64805   6.07565   0.00028   0.00030     -0.830    1.025    0.080    0.068   2011.886    1   8.295
S6-137       15.2     6.01688   0.45319   0.00047   0.00029      1.598    0.884    0.127    0.076   2012.329    1   6.034
S7-61        15.3     7.85499  -0.09403   0.00042   0.00035      0.239    2.021    0.110    0.068   2010.345    1   7.856
S9-67        15.3     7.34150   6.00593   0.00032   0.00058      2.792   -1.157    0.104    0.164   2011.668    1   9.485
S9-68        15.1     1.96132   9.75295   0.00026   0.00046      2.170   -3.416    0.058    0.103   2012.125    1   9.948
S9-69        15.2     5.82169   8.04356   0.00031   0.00041     -3.039   -2.614    0.102    0.091   2012.010    1   9.929
S9-70        15.5     0.78893   9.06102   0.00031   0.00070      2.401   -1.233    0.072    0.187   2012.609    1   9.095
S8-71        15.3     2.46466   8.34602   0.00032   0.00062     -3.688    3.758    0.096    0.176   2011.777    1   8.702
S9-73        15.0     9.55664  -2.53296   0.00037   0.00030     -0.743    2.977    0.116    0.084   2012.143    1   9.887
S7-65        15.1     7.14837   1.28772   0.00029   0.00055      3.720    0.822    0.048    0.186   2011.390    1   7.263
S9-77        15.3     8.26169   4.51553   0.00049   0.00043      1.607   -0.122    0.148    0.157   2010.620    1   9.415
S8-72        15.0     8.23231   1.20947   0.00026   0.00041     -0.190    1.330    0.112    0.144   2012.327    1   8.321
S7-67        15.5    -4.23004   6.25181   0.00054   0.00055      1.990    2.227    0.130    0.175   2012.546    1   7.548
S8-73        15.3     8.60436   2.20991   0.00026   0.00041      1.434    2.070    0.075    0.110   2011.229    1   8.884
S6-140       15.5     5.75073   3.22264   0.00028   0.00038     -6.708    5.446    0.061    0.121   2012.254    1   6.592
S7-69        15.3     5.97642   4.62882   0.00036   0.00040      4.787   -6.089    0.067    0.072   2011.071    1   7.559
S7-70        15.3     7.74959  -1.14344   0.00019   0.00023     -1.467   -2.735    0.051    0.065   2012.267    1   7.833
S6-141       15.5     6.07773   2.84250   0.00021   0.00045      3.248   -0.917    0.031    0.171   2013.713    1   6.710
S9-79        15.3     7.71081   6.14225   0.00024   0.00019     -2.055   -2.359    0.059    0.043   2012.725    1   9.858
S7-73        15.3     6.09972   4.53065   0.00030   0.00029      1.532   -1.263    0.075    0.094   2012.554    1   7.598
S9-81        15.2     9.17243  -2.62676   0.00040   0.00035     -2.045    1.548    0.129    0.132   2012.083    1   9.541
S10-84       15.4     8.77494   4.87461   0.00036   0.00037     -4.413   -0.857    0.124    0.101   2010.942    1  10.038
S6-144       15.5     2.74436   5.49095   0.00044   0.00032      0.768    2.813    0.088    0.093   2011.855    1   6.139
S10-86       15.3     9.28430   5.11336   0.00024   0.00021      2.599    1.239    0.083    0.054   2011.852    1  10.599
S6-146       15.4     5.93722   2.28821   0.00028   0.00058      1.184    3.088    0.040    0.136   2010.865    1   6.363
S9-84        15.5     1.52295   9.54985   0.00032   0.00048     -0.838   -0.343    0.084    0.145   2012.321    1   9.671
S7-77        15.3     7.21029   0.28116   0.00038   0.00054     -0.206    1.292    0.085    0.115   2011.631    1   7.216
S9-89        15.4     9.44145   1.99863   0.00019   0.00035     -0.998    4.202    0.043    0.092   2011.967    1   9.651
S5-248       15.6     2.31074   5.32683   0.00038   0.00060      0.482    1.588    0.113    0.199   2012.440    1   5.806
S7-78        15.5     6.16010   4.91801   0.00045   0.00025     -1.630   -1.474    0.107    0.059   2011.557    1   7.882
S9-90        15.4     7.57381   6.21657   0.00034   0.00030     -0.220    1.264    0.088    0.097   2011.495    1   9.798
S8-83        15.4     8.70066   1.43717   0.00044   0.00053      0.367    1.853    0.144    0.188   2011.904    1   8.819
S7-79        15.4     6.35323   4.80840   0.00033   0.00037     -2.327   -0.810    0.085    0.085   2012.306    1   7.968
S9-91        15.3     8.30983  -4.83056   0.00042   0.00077      4.834   -2.865    0.144    0.190   2011.559    1   9.612
S9-94        15.6     2.01334   9.41258   0.00058   0.00070     -2.062    2.840    0.120    0.133   2012.739    1   9.625
S10-89       15.4     8.29834   5.77988   0.00034   0.00034      3.021    0.277    0.083    0.106   2012.394    1  10.113
S8-86        15.3     7.49504  -3.43905   0.00025   0.00076      1.120   -3.958    0.063    0.168   2011.554    1   8.246
S7-83        15.4     7.19949  -2.79718   0.00028   0.00063     -0.538    4.243    0.085    0.157   2012.410    1   7.724
S10-91       15.5     1.49021  10.00157   0.00029   0.00051     -0.854   -3.889    0.127    0.160   2012.681    1  10.112
S9-100       13.3     4.74694  -8.09830   0.00038   0.00028     -0.866   -0.858    0.128    0.092   2011.579    1   9.387
S17-11       15.0    13.23253  11.52525   0.00040   0.00033     -3.232    2.027    0.079    0.079   2012.194    1  17.548
S8-102       15.2    -2.62860  -8.34631   0.00038   0.00064      2.070    1.454    0.055    0.196   2011.679    1   8.750
S8-103       15.2    -5.51747  -6.15723   0.00033   0.00044      1.794   -4.803    0.107    0.100   2012.298    1   8.268
S8-104       15.2     8.23995   0.97631   0.00026   0.00055      1.145    1.373    0.093    0.185   2011.857    1   8.298
S5-256       15.2     5.63377   0.84358   0.00030   0.00031      0.432   -6.579    0.071    0.079   2011.101    1   5.697
S11-75       15.1    10.27033   5.10691   0.00008   0.00021     -5.584    3.193    0.027    0.048   2011.905    1  11.470
S13-58       15.2    13.48533   1.73796   0.00033   0.00058      2.406    3.210    0.136    0.157   2012.897    1  13.597
S7-96        15.4     6.82047   2.36687   0.00049   0.00060     -0.769    3.740    0.135    0.186   2011.308    1   7.219
S11-80       15.1    10.13496   4.26947   0.00024   0.00051     -3.763    0.529    0.086    0.163   2012.518    1  10.998
S6-168       15.5     5.22617   4.54171   0.00036   0.00037      3.313   -3.306    0.085    0.071   2011.327    1   6.924
S16-18       15.4    12.76284  11.02174   0.00026   0.00052     -0.509    1.053    0.073    0.146   2012.439    1  16.863
S7-98        15.6     5.09039   5.63755   0.00038   0.00044     -1.109   -1.766    0.109    0.139   2012.681    1   7.596
S6-169       15.5     4.70970   4.84938   0.00025   0.00059      1.127   -1.372    0.052    0.172   2012.494    1   6.760
S11-84       15.4     9.76562   5.91273   0.00018   0.00057      1.892   -0.494    0.066    0.178   2013.040    1  11.416
S4-371       15.5     1.72593   4.62182   0.00035   0.00049     -2.654   -1.247    0.091    0.135   2013.149    1   4.934
S8-111       15.5     2.67321   7.81567   0.00034   0.00043     -2.581   -3.687    0.126    0.140   2012.147    1   8.260
S12-71       14.9    11.38019  -6.15394   0.00041   0.00048      0.530   -2.028    0.136    0.153   2011.757    1  12.938
S11-92       15.1    11.52202   2.92813   0.00034   0.00046      1.980   -1.925    0.121    0.133   2012.695    1  11.888
S10-105      14.8     6.14539   8.17265   0.00049   0.00079      2.229    0.118    0.144    0.082   2012.194    1  10.225
